fare_id,route_id,origin_id,destination_id,contains_id
2248,17,,,
2248,22,,,
2248,23,,,
2248,23X,,,
2248,29,,,
2248,35,,,
2248,36,,,
2248,49,,,
2248,61,,,
2248,68,,,
2248,71X,,,
2248,113,,,
2248,115,,,
2248,117,,,
2248,119,,,
2248,122,,,
2248,125,,,
2248,139,,,
2248,145,,,
2248,151,,,
2248,154,,,
2248,228,,,
2248,233,,,
2248,257,,,
2248,251,,,
2248,245,,,
2248,219,,,
