shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
p_298504,-122.3162842,38.0520112,35,11190.44548382
p_298504,-122.3670431,38.0440707,36,15732.15607388
p_298504,-122.3672676,38.0440355,37,15752.24624572
p_298504,-122.3892102,38.0347918,38,17934.70591921
p_298504,-122.3894119,38.0347068,39,17954.77002207
p_298504,-122.4050685,38.018084,40,20255.64487553
p_298504,-122.4052048,38.0179392,41,20275.68404541
p_298504,-122.4170967,38.0034833,42,22190.16959435
p_298504,-122.4172211,38.0033321,43,22210.19539025
p_298504,-122.4375265,37.9780502,44,25535.30057279
p_298504,-122.4376488,37.9778979,45,25555.33121249
p_298504,-122.4451156,37.9634497,46,27288.03944705
p_298504,-122.4452019,37.9632827,47,27308.06710116
p_298504,-122.4463847,37.9519577,48,28569.38371228
p_298504,-122.4464035,37.951778,49,28589.39793837
p_298504,-122.4325986,37.9293316,50,31360.65705705
p_298504,-122.4324989,37.9291695,51,31380.67089769
p_298504,-122.4108235,37.9031829,52,34837.88994348
p_298504,-122.4106979,37.9030323,53,34857.92584922
p_298504,-122.3917514,37.8751477,54,38373.15834911
p_298504,-122.3916435,37.8749889,55,38393.17812802
p_298504,-122.3858534,37.8529398,56,40892.96631650
p_298504,-122.385807,37.8527633,57,40912.97778051
p_298504,-122.3835978,37.835049,58,42888.74231731
p_298504,-122.3835754,37.8348696,59,42908.75192037
p_298504,-122.3812038,37.8214893,60,44408.47924299
p_298504,-122.3811722,37.8213108,61,44428.48591044
p_298504,-122.3794869,37.8117255,62,45502.68614041
p_298504,-122.3794556,37.811547,63,45522.68916917
p_298504,-122.3809504,37.8062979,64,46119.98678779
p_298504,-122.3810005,37.8061221,65,46139.99189907
p_298504,-122.3884379267,37.8006993342,66,47029.52968219
p_298504,-122.3895237344,37.7995423949,67,47189.63651271
p_298504,-122.3925660968,37.7971534895,68,47566.59977367
p_298504,-122.3930875233,37.7969006564,69,47620.41922974
p_298505,-122.3920563,37.7959,1,0.00000000
p_298505,-122.389739,37.795917,2,204.10566052
p_298505,-122.386703,37.796036,3,471.82809712
p_298505,-122.383527,37.796011,4,751.56864165
p_298505,-122.375137,37.792713,5,1576.23095574
p_298505,-122.363904,37.7861,6,2808.19336974
p_298505,-122.304134,37.756748,7,9000.46867702
p_298505,-122.261238,37.7357,8,13444.63389702
p_298505,-122.260637,37.735539,9,13500.54281555
p_298505,-122.259983,37.735514,10,13558.25766620
p_298505,-122.25965,37.735522,11,13587.62403309
p_298505,-122.258405,37.735836,12,13702.76778209
p_298505,-122.257407,37.736235,13,13801.25608706
p_298505,-122.256966,37.736528,14,13851.93787731
p_298506,-122.4120515,37.8100238,1,0.00000000
p_298506,-122.4120515,37.8100238,2,0.00000000
p_298506,-122.4130253,37.8116912,3,203.97030287
p_298506,-122.4130797,37.8117843,4,215.36006704
p_298506,-122.4128515,37.8125659,5,304.40896289
p_298506,-122.4128222,37.8126658,6,315.79336362
p_298506,-122.4120343,37.8132883,7,413.70783632
p_298506,-122.4119425,37.8133609,8,425.12161720
p_298506,-122.4101962,37.8139159,9,590.77079611
p_298506,-122.4100757,37.8139542,10,602.20118973
p_298506,-122.4067067,37.8143297,11,901.76743110
p_298506,-122.4065781,37.8143441,12,913.20334410
p_298506,-122.4035958,37.814604,13,1177.38431511
p_298506,-122.4034667,37.8146153,14,1188.82095327
p_298506,-122.3995411,37.8146481,15,1534.50132190
p_298506,-122.3994112,37.8146492,16,1545.94006686
p_298506,-122.395741,37.814125,17,1874.30924856
p_298506,-122.3956132,37.8141067,18,1885.74435153
p_298506,-122.3916864,37.8120047,19,2302.86788015
p_298506,-122.3887977,37.809821,20,2654.22340412
p_298506,-122.3887038,37.80975,21,2665.64592624
p_298506,-122.3872672,37.8078043,22,2915.93024890
p_298506,-122.3872018,37.8077157,23,2927.32653481
p_298506,-122.3865462,37.8056114,24,3167.91849423
p_298506,-122.3865151,37.8055118,25,3179.30758486
p_298506,-122.3862308,37.8037148,26,3380.32687573
p_298506,-122.3862147,37.8036129,27,3391.72556513
p_298506,-122.3861946,37.8020201,28,3568.52367695
p_298506,-122.3861933,37.8019175,29,3579.91210681
p_298506,-122.38684,37.8003366,30,3764.39231442
p_298506,-122.3868799,37.800239,31,3775.78088915
p_298506,-122.3888365356,37.7967217881,32,4202.50827219
p_298506,-122.3915049852,37.7951644117,33,4494.25495619
p_298506,-122.3920582,37.7959236,34,4591.59239741
p_298506,-122.3920582,37.7959236,35,4591.59239741
p_298506,-122.3920582,37.7959236,36,4591.59239741
p_298506,-122.3920582,37.7959236,37,4591.59239741
p_298506,-122.3898411,37.7970006,38,4820.54673916
p_298506,-122.3865366,37.7983231,39,5146.50652082
p_298506,-122.3865366,37.7983231,40,5146.50652082
p_298506,-122.3825455,37.7998151,41,5535.06498013
p_298506,-122.3825455,37.7998151,42,5535.06498013
p_298506,-122.3797989,37.8009002,43,5805.28277885
p_298506,-122.3797989,37.8009002,44,5805.28277885
p_298506,-122.375164,37.8019853,45,6230.86979768
p_298506,-122.375164,37.8019853,46,6230.86979768
p_298506,-122.3707008,37.802121,47,6624.22347010
p_298506,-122.3707008,37.802121,48,6624.22347010
p_298506,-122.3656368,37.8022566,49,7070.45301866
p_298506,-122.3656368,37.8022566,50,7070.45301866
p_298506,-122.3601437,37.8018497,51,7556.32304620
p_298506,-122.3601437,37.8018497,52,7556.32304620
p_298506,-122.3398876,37.7999508,53,9352.67270430
p_298506,-122.3398876,37.7999508,54,9352.67270430
p_298506,-122.3298454,37.7984587,55,10252.47546881
p_298506,-122.3298454,37.7984587,56,10252.47546881
p_298506,-122.3298454,37.7984587,57,10252.47546881
p_298506,-122.3094177,37.7935076,58,12133.70321553
p_298506,-122.3094177,37.7935076,59,12133.70321553
p_298506,-122.3017788,37.7923037,60,12819.66961794
p_298506,-122.3017788,37.7923037,61,12819.66961794
p_298506,-122.2996545,37.7920324,62,13009.18502934
p_298506,-122.2996545,37.7920324,63,13009.18502934
p_298506,-122.29738,37.7917611,64,13211.77358407
p_298506,-122.29738,37.7917611,65,13211.77358407
p_298506,-122.2954273,37.7915407,66,13385.49908742
p_298506,-122.2954273,37.7915407,67,13385.49908742
p_298506,-122.2954273,37.7915407,68,13385.49908742
p_298506,-122.2954273,37.7915407,69,13385.49908742
p_298506,-122.2944939,37.7913541,70,13470.28215973
p_298506,-122.2941663733,37.791211389,71,13503.19348433
p_298506,-122.2941637391,37.7912090376,72,13503.54269701
p_298506,-122.294184,37.791308,73,13514.67081002
p_298506,-122.294018,37.791895,74,13581.44391617
p_298506,-122.280384,37.793726,75,14799.38802366
p_298506,-122.280057,37.793921,76,14835.41532259
p_298506,-122.280046,37.794188,77,14865.06617532
p_298506,-122.280148,37.794442,78,14894.65511754
p_298506,-122.279777,37.795032,79,14967.84062817
p_298506,-122.279777,37.795032,80,14967.84062817
p_298507,-122.3772452,37.662676,1,0.00000000
p_298507,-122.377269,37.663774,2,121.88523571
p_298507,-122.377274,37.664139,3,162.39903417
p_298507,-122.377129,37.664237,4,179.19144575
p_298507,-122.372612,37.664203,5,577.75066991
p_298507,-122.3714,37.664407,6,687.05778987
p_298507,-122.370703,37.664679,7,755.56531250
p_298507,-122.337455,37.703509,8,5968.52837934
p_298507,-122.324624,37.740247,9,10200.12925078
p_298507,-122.334926,37.773281,10,13977.35315113
p_298507,-122.339388,37.787567,11,15610.98405143
p_298507,-122.338025,37.791488,12,16062.44179892
p_298507,-122.334581,37.796043,13,16652.03274528
p_298507,-122.332861,37.797206,14,16851.05895220
p_298507,-122.331611,37.797482,15,16965.33359012
p_298507,-122.330503,37.797395,16,17063.39563034
p_298507,-122.326888,37.796441,17,17398.92944006
p_298507,-122.303844,37.791348,18,19505.84146763
p_298507,-122.300888,37.791138,19,19767.24970545
p_298507,-122.298732,37.791221,20,19957.37551883
p_298507,-122.296789,37.7915,21,20131.29543139
p_298507,-122.294466,37.791458,22,20335.95971182
p_298507,-122.2941618595,37.7912114379,23,20374.25559239
p_298507,-122.2941637391,37.7912090376,24,20374.56925669
p_298507,-122.294184,37.791308,25,20385.69736970
p_298507,-122.294018,37.791895,26,20452.47047585
p_298507,-122.280384,37.793726,27,21670.41458334
p_298507,-122.280057,37.793921,28,21706.44188227
p_298507,-122.280046,37.794188,29,21736.09273500
p_298507,-122.280148,37.794442,30,21765.68167722
p_298507,-122.279777,37.795032,31,21838.86718785
p_298507,-122.279777,37.795032,32,21838.86718785
p_298508,-122.2631195646,38.0998630346,1,0.00000000
p_298508,-122.2635841,38.0997462,2,42.75992958
p_298508,-122.2638845,38.0990033,3,129.32808500
p_298508,-122.2632459,38.0983052,4,224.94197165
p_298508,-122.2631121,38.098159,5,244.96913023
p_298508,-122.2591773,38.0942475,6,799.61568454
p_298508,-122.2590351,38.0941062,7,819.65526795
p_298508,-122.2544896,38.0890518,8,1507.95162417
p_298508,-122.2543573,38.0889047,9,1527.98413372
p_298508,-122.2491633,38.0828055,10,2344.04976740
p_298508,-122.2490358,38.0826558,11,2364.08055907
p_298508,-122.2460789,38.0772139,12,3021.47542934
p_298508,-122.2459888,38.0770481,13,3041.50497634
p_298508,-122.2457873,38.0742552,14,3352.01478408
p_298508,-122.2457743,38.0740752,15,3372.02693754
p_298508,-122.2457329,38.069154,16,3918.28154900
p_298508,-122.2457329,38.069154,17,3918.28154900
p_298508,-122.2457314,38.0689737,18,3938.29488229
p_298508,-122.246933,38.0655613,19,4331.46656581
p_298508,-122.2514733,38.0627665,20,4836.42897236
p_298508,-122.2516537,38.0626555,21,4856.48978495
p_298508,-122.2584717,38.0611171,22,5478.71729241
p_298508,-122.2586918,38.0610674,23,5498.80549181
p_298508,-122.2652896,38.0601853,24,6086.04897074
p_298508,-122.2655153,38.0601551,25,6106.13819465
p_298508,-122.288423,38.0562398,26,8163.02196556
p_298508,-122.2886467,38.0562016,27,8183.10772142
p_298508,-122.3160594,38.0520454,28,10632.89122594
p_298508,-122.3162842,38.0520112,29,10652.98386465
p_298508,-122.3670431,38.0440707,30,15194.69445471
p_298508,-122.3672676,38.0440355,31,15214.78462655
p_298508,-122.3892102,38.0347918,32,17397.24430004
p_298508,-122.3894119,38.0347068,33,17417.30840290
p_298508,-122.4050685,38.018084,34,19718.18325636
p_298508,-122.4052048,38.0179392,35,19738.22242624
p_298508,-122.4170967,38.0034833,36,21652.70797518
p_298508,-122.4172211,38.0033321,37,21672.73377108
p_298508,-122.4375265,37.9780502,38,24997.83895362
p_298508,-122.4376488,37.9778979,39,25017.86959332
p_298508,-122.4451156,37.9634497,40,26750.57782788
p_298508,-122.4452019,37.9632827,41,26770.60548199
p_298508,-122.4463847,37.9519577,42,28031.92209311
p_298508,-122.4464035,37.951778,43,28051.93631920
p_298508,-122.4325986,37.9293316,44,30823.19543788
p_298508,-122.4324989,37.9291695,45,30843.20927852
p_298508,-122.4108235,37.9031829,46,34300.42832431
p_298508,-122.4106979,37.9030323,47,34320.46423005
p_298508,-122.3917514,37.8751477,48,37835.69672994
p_298508,-122.3916435,37.8749889,49,37855.71650885
p_298508,-122.3858534,37.8529398,50,40355.50469733
p_298508,-122.385807,37.8527633,51,40375.51616134
p_298508,-122.3835978,37.835049,52,42351.28069814
p_298508,-122.3835754,37.8348696,53,42371.29030120
p_298508,-122.3812038,37.8214893,54,43871.01762382
p_298508,-122.3811722,37.8213108,55,43891.02429127
p_298508,-122.3794869,37.8117255,56,44965.22452124
p_298508,-122.3794556,37.811547,57,44985.22755000
p_298508,-122.3809504,37.8062979,58,45582.52516862
p_298508,-122.3810005,37.8061221,59,45602.53027990
p_298508,-122.3884379267,37.8006993342,60,46492.06806302
p_298508,-122.3895237344,37.7995423949,61,46652.17489354
p_298508,-122.3925660968,37.7971534895,62,47029.13815450
p_298508,-122.3930875233,37.7969006564,63,47082.95761057
p_298511,-122.3920582,37.7959236,1,0.00000000
p_298511,-122.3920582,37.7959236,2,0.00000000
p_298511,-122.3920582,37.7959236,3,0.00000000
p_298511,-122.3920582,37.7959236,4,0.00000000
p_298511,-122.3898411,37.7970006,5,228.95434175
p_298511,-122.3865366,37.7983231,6,554.91412341
p_298511,-122.3865366,37.7983231,7,554.91412341
p_298511,-122.3825455,37.7998151,8,943.47258272
p_298511,-122.3825455,37.7998151,9,943.47258272
p_298511,-122.3797989,37.8009002,10,1213.69038144
p_298511,-122.3797989,37.8009002,11,1213.69038144
p_298511,-122.375164,37.8019853,12,1639.27740027
p_298511,-122.375164,37.8019853,13,1639.27740027
p_298511,-122.3707008,37.802121,14,2032.63107269
p_298511,-122.3707008,37.802121,15,2032.63107269
p_298511,-122.3656368,37.8022566,16,2478.86062125
p_298511,-122.3656368,37.8022566,17,2478.86062125
p_298511,-122.3601437,37.8018497,18,2964.73064879
p_298511,-122.3601437,37.8018497,19,2964.73064879
p_298511,-122.3398876,37.7999508,20,4761.08030689
p_298511,-122.3398876,37.7999508,21,4761.08030689
p_298511,-122.3298454,37.7984587,22,5660.88307140
p_298511,-122.3298454,37.7984587,23,5660.88307140
p_298511,-122.3298454,37.7984587,24,5660.88307140
p_298511,-122.3094177,37.7935076,25,7542.11081812
p_298511,-122.3094177,37.7935076,26,7542.11081812
p_298511,-122.3017788,37.7923037,27,8228.07722053
p_298511,-122.3017788,37.7923037,28,8228.07722053
p_298511,-122.2996545,37.7920324,29,8417.59263193
p_298511,-122.2996545,37.7920324,30,8417.59263193
p_298511,-122.29738,37.7917611,31,8620.18118666
p_298511,-122.29738,37.7917611,32,8620.18118666
p_298511,-122.2954273,37.7915407,33,8793.90669001
p_298511,-122.2954273,37.7915407,34,8793.90669001
p_298511,-122.2954273,37.7915407,35,8793.90669001
p_298511,-122.2954273,37.7915407,36,8793.90669001
p_298511,-122.2944939,37.7913541,37,8878.68976232
p_298511,-122.2941663733,37.791211389,38,8911.60108692
p_298511,-122.2941637391,37.7912090376,39,8911.95029960
p_298511,-122.294184,37.791308,40,8923.07841261
p_298511,-122.294018,37.791895,41,8989.85151876
p_298511,-122.280384,37.793726,42,10207.79562625
p_298511,-122.280057,37.793921,43,10243.82292518
p_298511,-122.280046,37.794188,44,10273.47377791
p_298511,-122.280148,37.794442,45,10303.06272013
p_298511,-122.279777,37.795032,46,10376.24823076
p_298511,-122.279777,37.795032,47,10376.24823076
