service_id,date,exception_type
74073,20180620,1
74074,20180623,1
74075,20180624,1
74076,20180624,1
74077,20180628,1
72981,20180704,2
72982,20180704,1
74078,20180707,1
74079,20180708,1
74080,20180711,1
74081,20180714,1
74082,20180715,1
74083,20180728,1
74084,20180729,1
74085,20180807,1
74086,20180811,1
74087,20180812,1
74088,20180825,1
74089,20180826,1
74090,20180901,1
74091,20180902,1
72981,20180903,2
72982,20180903,1
74092,20180912,1
74203,20180915,1
