service_id,date,exception_type
73075,20180528,2
73075,20180704,2
73075,20180903,2
73076,20180528,1
73076,20180704,1
73076,20180903,1
73076,20181123,1
73078,20180528,2
73078,20180704,2
73079,20170529,1
73080,20180528,2
73082,20180528,2
73082,20180704,2
73082,20180903,2
73503,20180528,1
73503,20180704,1
73503,20180903,1
73503,20181123,1
