service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
73075,1,1,1,1,1,0,0,20170410,20181001
73076,0,0,0,0,0,1,1,20180528,20181123
73077,1,1,1,1,1,0,0,20171124,20180219
73078,1,1,1,1,1,0,0,20170918,20180831
73079,0,0,0,0,0,1,1,20170415,20170618
73080,1,1,1,1,1,1,1,20170918,20180615
73081,1,1,1,1,1,0,0,20170410,20181001
73082,1,1,1,1,1,0,0,20170410,20181001
73503,0,0,0,0,0,1,1,20180528,20181123
