shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence,shape_dist_traveled
p_177271,-122.622445,38.247286,193,12593.81059235
p_177271,-122.622342,38.24739,194,12608.45845659
p_177271,-122.621922,38.247885,195,12674.56972153
p_177271,-122.621975,38.247916,196,12680.34595058
p_177271,-122.622034,38.24795,197,12686.74256491
p_177271,-122.622,38.247988,198,12691.90490804
p_177271,-122.62181,38.2482,199,12720.72127831
p_177274,-122.6424390195,38.2340613018,1,0.00000000
p_177274,-122.6421070127,38.2334689392,2,71.89149818
p_177274,-122.6415410919,38.2323871275,3,201.79439967
p_177274,-122.6414597515,38.2322958767,4,214.17640111
p_177274,-122.6413274491,38.2322509776,5,226.78674372
p_177274,-122.6401946154,38.2318318427,6,336.34140952
p_177274,-122.6396095787,38.2327230322,7,447.73930348
p_177274,-122.638832,38.232414,8,523.97333000
p_177274,-122.638812,38.232406,9,525.93671374
p_177274,-122.638451,38.232267,10,561.10878047
p_177274,-122.63809,38.232846,11,632.72986989
p_177274,-122.638039,38.232928,12,642.86822330
p_177274,-122.637958,38.232897,13,650.75081673
p_177274,-122.637017,38.232544,14,741.98235037
p_177274,-122.636898,38.2325,15,753.48925557
p_177274,-122.636795,38.232458,16,763.64114634
p_177274,-122.635758,38.232045,17,865.35255740
p_177274,-122.634496,38.231573,18,987.63932171
p_177274,-122.634442,38.231552,19,992.91071918
p_177274,-122.633397,38.231146,20,1094.90318017
p_177274,-122.633392,38.231143,21,1095.45321862
p_177274,-122.633056,38.231014,22,1128.17181280
p_177274,-122.631889,38.230564,23,1241.90602086
p_177274,-122.630744,38.230129,24,1353.18089353
p_177274,-122.627944,38.229038,25,1626.62225631
p_177274,-122.626304,38.228401,26,1786.68339116
p_177274,-122.626037,38.228282,27,1813.53535881
p_177274,-122.625846,38.22816,28,1835.05457036
p_177274,-122.62503,38.227577,29,1931.45366087
p_177274,-122.624702,38.227371,30,1968.16455915
p_177274,-122.62442,38.22723,31,1997.39908458
p_177274,-122.624099,38.22713,32,2027.61855446
p_177274,-122.623825,38.227069,33,2052.54741795
p_177274,-122.623512,38.227035,34,2080.21263148
p_177274,-122.622802,38.22702,35,2142.40323096
p_177274,-122.620376,38.226978,36,2354.87744218
p_177274,-122.619621,38.226989,37,2420.99730875
p_177274,-122.619438,38.227012,38,2437.22308582
p_177274,-122.619201,38.227005,39,2457.98958865
p_177274,-122.619163,38.227005,40,2461.31690752
p_177274,-122.619003,38.227016,41,2475.37977742
p_177274,-122.618835,38.227054,42,2490.68281974
p_177274,-122.618713,38.2271,43,2502.52283676
p_177274,-122.618392,38.227256,44,2535.53575455
p_177274,-122.618309,38.227275,45,2543.10312307
p_177274,-122.618118,38.227279,46,2559.83310896
p_177274,-122.618041,38.227249,47,2567.35281493
p_177274,-122.617889,38.22726,48,2580.71793615
p_177274,-122.617805,38.22731,49,2589.93207726
p_177274,-122.617767,38.227371,50,2597.47648160
p_177274,-122.617752,38.227428,51,2603.93841133
p_177274,-122.617759,38.22747,52,2608.64056260
p_177274,-122.617813,38.227542,53,2617.92654331
p_177274,-122.617881,38.227584,54,2625.48867975
p_177274,-122.617897,38.227588,55,2626.95831996
p_177274,-122.617912,38.227592,56,2628.34474379
p_177274,-122.618019,38.2276,57,2637.75568675
p_177274,-122.61808,38.227588,58,2643.26045248
p_177274,-122.618148,38.227542,59,2651.10410973
p_177274,-122.618194,38.227493,60,2657.87213323
p_177274,-122.618331,38.227386,61,2674.75301212
p_177274,-122.618652,38.227226,62,2708.00092858
p_177274,-122.618919,38.227138,63,2733.33826234
p_177274,-122.619438,38.227012,64,2780.88591888
p_177274,-122.619621,38.226989,65,2797.11169595
p_177274,-122.6211933831,38.2270114217,66,2934.81367180
p_177274,-122.6211407015,38.2269889224,67,2940.05920397
p_177274,-122.622802,38.22702,68,3085.56509668
p_177274,-122.622901,38.226898,69,3101.64402791
p_177274,-122.622924,38.225982,70,3203.34067248
p_177274,-122.622924,38.225532,71,3253.29101132
p_177274,-122.622917,38.225013,72,3310.90365799
p_177274,-122.6229599153,38.2250010804,73,3314.88759052
p_177274,-122.6229411865,38.2247193616,74,3346.20155893
p_177274,-122.6227534153,38.2241375439,75,3412.84388143
p_177274,-122.6225549153,38.2236153207,76,3473.36090830
p_177274,-122.6225115509,38.2232151602,77,3517.94101783
p_177274,-122.6225099153,38.22269204,78,3576.00790275
p_177274,-122.622497,38.222133,79,3638.07203426
p_177274,-122.6224997288,38.2219338003,80,3660.18463071
p_177274,-122.622489,38.221904,81,3663.62331154
p_177274,-122.622482,38.221473,82,3711.46852955
p_177274,-122.6225088221,38.2214982865,83,3715.12842808
p_177274,-122.622665,38.221378,84,3734.24150278
p_177274,-122.6231134577,38.2212559299,85,3775.78387328
p_177274,-122.624893,38.221065,86,3933.04945382
p_177274,-122.626434,38.220912,87,4069.05660237
p_177274,-122.626777,38.220882,88,4099.27657676
p_177274,-122.626779,38.220883,89,4099.48392675
p_177274,-122.627027,38.22086,90,4121.35043328
p_177274,-122.627587,38.220781,91,4171.16663063
p_177274,-122.628354,38.220704,92,4238.87333382
p_177274,-122.628907,38.220722,93,4287.33995128
p_177274,-122.629212,38.220722,94,4314.04836031
p_177274,-122.629326,38.220745,95,4324.35245919
p_177274,-122.62938,38.220835,96,4335.40514506
p_177274,-122.62954,38.221328,97,4391.89362075
p_177274,-122.630031,38.22123,98,4436.24420027
p_177274,-122.630096,38.221217,99,4442.11618397
p_177274,-122.631281,38.220889,100,4552.08623201
p_177274,-122.631757,38.220757,101,4596.26904138
p_177274,-122.632047,38.220735,102,4621.78105771
p_177274,-122.632261,38.220788,103,4641.42246738
p_177274,-122.633043,38.220995,104,4713.65298031
p_177274,-122.632775,38.220127,105,4812.81856661
p_177274,-122.632461,38.219311,106,4907.47682489
p_177274,-122.63198,38.218334,107,5023.81731715
p_177274,-122.631546,38.217529,108,5120.91970926
p_177274,-122.63193,38.217433,109,5156.19550261
p_177274,-122.6317659411,38.2175247854,110,5173.80833011
p_177274,-122.632171,38.217384644,111,5212.54133033
p_177274,-122.6326140933,38.2172707907,112,5253.35032254
p_177274,-122.63311,38.217113,113,5300.17719271
p_177274,-122.633499,38.217018,114,5335.83784140
p_177274,-122.6343,38.216854,115,5408.30753833
p_177274,-122.635162,38.216987,116,5485.22561047
p_177274,-122.635993,38.217216,117,5562.31032230
p_177274,-122.636611,38.217567,118,5628.99564414
p_177274,-122.637245,38.217975,119,5700.64460748
p_177274,-122.637611,38.218185,120,5740.27596706
p_177274,-122.637741,38.218261,121,5754.44527182
p_177274,-122.6381271632,38.2185064635,122,5797.87286169
p_177274,-122.6393408135,38.2192442873,123,5932.04785741
p_177274,-122.639511,38.2193977163,124,5954.67865355
p_177274,-122.6398432245,38.2198270379,125,6010.51225265
p_177274,-122.6401457902,38.220211429,126,6060.73714607
p_177274,-122.640632,38.220878,127,6146.10269309
p_177274,-122.6406697522,38.2211753753,128,6179.27667690
p_177274,-122.640597946,38.2214585274,129,6211.32956024
p_177274,-122.640502,38.221748,130,6244.54149727
p_177274,-122.6404662331,38.222445821,131,6322.06339914
p_177274,-122.6404926528,38.2225782508,132,6336.94413023
p_177274,-122.6405288626,38.2225877331,133,6340.28502371
p_177274,-122.641761,38.222915,134,6454.12985892
p_177274,-122.6425295251,38.2230994287,135,6524.47126761
p_177274,-122.6426716822,38.2231183931,136,6537.09608815
p_177274,-122.6429659068,38.2231143931,137,6562.86388686
p_177274,-122.64315,38.223106,138,6579.01103854
p_177274,-122.643542,38.223103,139,6613.33840755
p_177274,-122.64544,38.223112,140,6779.54109876
p_177274,-122.645563,38.223118,141,6790.33224983
p_177274,-122.645507,38.223203,142,6800.96551771
p_177274,-122.644985,38.224046,143,6905.10642519
p_177274,-122.644939,38.224126,144,6914.85732008
p_177274,-122.644672,38.224587,145,6971.11665812
p_177274,-122.644439,38.224943,146,7015.58901528
p_177274,-122.644223,38.225284,147,7057.90265685
p_177274,-122.644118,38.225451,148,7078.59460476
p_177274,-122.643879,38.225849,149,7127.47897040
p_177274,-122.643369,38.226663,150,7228.26670559
p_177274,-122.643329,38.226722,151,7235.69349453
p_177274,-122.643404,38.226755,152,7243.21310667
p_177274,-122.644949,38.227324,153,7392.51232944
p_177274,-122.64503,38.227354,154,7400.34759216
p_177274,-122.645148,38.227396,155,7411.68283986
p_177274,-122.645734,38.227604,156,7467.94847444
p_177274,-122.645973,38.227759,157,7495.04000424
p_177274,-122.646406,38.228246,158,7561.06747899
p_177274,-122.647125,38.228809,159,7649.77357630
p_177274,-122.647196,38.228859,160,7658.10724431
p_177274,-122.647249,38.228902,161,7664.76435858
p_177274,-122.647997,38.229505,162,7758.41004098
p_177274,-122.648065,38.229543,163,7765.70670048
p_177274,-122.648121,38.229602,164,7773.88788924
p_177274,-122.649299,38.230496,165,7917.01694940
p_177274,-122.649882,38.230994,166,7992.25884713
p_177274,-122.650245,38.230863,167,8027.21023399
p_177274,-122.65033,38.230833,168,8035.36356641
p_177274,-122.650425,38.230802,169,8044.36509441
p_177274,-122.652482,38.23013,170,8239.30528500
p_177274,-122.65255,38.230104,171,8245.92177934
p_177274,-122.652622,38.230065,172,8253.56916783
p_177274,-122.652706,38.230049,173,8261.13538086
p_177274,-122.652784,38.230018,174,8268.78276011
p_177274,-122.653282,38.229834,175,8316.93277495
p_177274,-122.653776,38.22968,176,8363.44165369
p_177274,-122.653969,38.229624,177,8381.44732249
p_177274,-122.654141,38.229619,178,8396.51750220
p_177274,-122.654631,38.229688,179,8440.09912907
p_177274,-122.655144,38.229794,180,8486.53175422
p_177274,-122.655841,38.229943,181,8549.76082575
p_177274,-122.656509,38.230139,182,8612.16447650
p_177274,-122.657657,38.230563,183,8723.15280544
p_177274,-122.657997,38.230701,184,8756.63196460
p_177274,-122.658242,38.230788,185,8780.15683625
p_177274,-122.658488,38.230821,186,8802.00498500
p_177274,-122.65849,38.230875,187,8808.00158824
p_177274,-122.658547,38.23225,188,8960.70934713
p_177274,-122.658592,38.232544,189,8993.58058178
p_177274,-122.658592,38.23254,190,8994.02458531
p_177274,-122.65863,38.232788,191,9021.75312997
p_177274,-122.658836,38.2332,192,9070.91358126
p_177274,-122.658866,38.233329,193,9085.47160741
p_177274,-122.658882,38.2345,194,9215.46121866
p_177274,-122.658935,38.234622,195,9229.77627234
p_177274,-122.658187,38.234607,196,9295.28625605
p_177274,-122.658134,38.234603,197,9299.94770126
p_177274,-122.658129,38.234607,198,9300.57121766
p_177274,-122.657855,38.234594,199,9324.60380404
p_177274,-122.655957,38.234538,200,9490.89364164
p_177274,-122.653872,38.234462,201,9673.63446494
p_177274,-122.653723,38.234457,202,9686.69152659
p_177274,-122.653568,38.234453,203,9700.26936226
p_177274,-122.653289,38.234445,204,9724.71253344
p_177274,-122.652497,38.234422,205,9794.10079296
p_177274,-122.651607,38.234382,206,9872.14860689
p_177274,-122.651063,38.234367,207,9919.80609123
p_177274,-122.650191,38.234331,208,9996.25613301
p_177274,-122.649273,38.234308,209,10076.66963955
p_177274,-122.648874,38.2343,210,10111.61428093
p_177274,-122.648136,38.234268,211,10176.32543543
p_177274,-122.646811,38.234225,212,10292.43043799
p_177274,-122.646147,38.23426,213,10350.69486562
p_177274,-122.645998,38.234267,214,10363.76328103
p_177274,-122.645869,38.234274,215,10375.08422549
p_177274,-122.645378,38.234391,216,10419.99130617
p_177274,-122.644905,38.234544,217,10464.75057046
p_177274,-122.644814,38.234573,218,10473.34352517
p_177274,-122.644704,38.234607,219,10483.68731220
p_177274,-122.64433,38.234727,220,10519.03728008
p_177274,-122.644002,38.23484,221,10550.37404876
p_177274,-122.643895,38.234875,222,10560.51571110
p_177274,-122.643792,38.234909,223,10570.29140732
p_177274,-122.643079,38.23513,224,10637.36267974
p_177274,-122.64297,38.235163,225,10647.58463231
p_177274,-122.642931,38.235088,226,10656.58272093
p_177274,-122.642918,38.235066,227,10659.27695350
p_177274,-122.642585,38.234411,228,10737.61023780
p_177274,-122.642407,38.234073,229,10778.23651574
p_177275,-122.630031,38.22123,1,0.00000000
p_177275,-122.630096,38.221217,2,5.87198370
p_177275,-122.631281,38.220889,3,115.84203174
p_177275,-122.631757,38.220757,4,160.02484111
p_177275,-122.632047,38.220735,5,185.53685744
p_177275,-122.632261,38.220788,6,205.17826711
p_177275,-122.633043,38.220995,7,277.40878004
p_177275,-122.632775,38.220127,8,376.57436634
p_177275,-122.632461,38.219311,9,471.23262462
p_177275,-122.63198,38.218334,10,587.57311688
p_177275,-122.631546,38.217529,11,684.67550899
p_177275,-122.63193,38.217433,12,719.95130234
p_177275,-122.6317659411,38.2175247854,13,737.56412984
p_177275,-122.632171,38.217384644,14,776.29713006
p_177275,-122.6326140933,38.2172707907,15,817.10612227
p_177275,-122.63311,38.217113,16,863.93299244
p_177275,-122.633499,38.217018,17,899.59364113
p_177275,-122.6343,38.216854,18,972.06333806
p_177275,-122.635162,38.216987,19,1048.98141020
p_177275,-122.635993,38.217216,20,1126.06612203
p_177275,-122.636611,38.217567,21,1192.75144387
p_177275,-122.637245,38.217975,22,1264.40040721
p_177275,-122.637611,38.218185,23,1304.03176679
p_177275,-122.637741,38.218261,24,1318.20107155
p_177275,-122.6381271632,38.2185064635,25,1361.62866142
p_177275,-122.6393408135,38.2192442873,26,1495.80365714
p_177275,-122.639511,38.2193977163,27,1518.43445328
p_177275,-122.6398432245,38.2198270379,28,1574.26805238
p_177275,-122.6401457902,38.220211429,29,1624.49294580
p_177275,-122.640632,38.220878,30,1709.85849282
p_177275,-122.6406697522,38.2211753753,31,1743.03247663
p_177275,-122.640597946,38.2214585274,32,1775.08535997
p_177275,-122.640502,38.221748,33,1808.29729700
p_177275,-122.6404662331,38.222445821,34,1885.81919887
p_177275,-122.6404926528,38.2225782508,35,1900.69992996
p_177275,-122.6405288626,38.2225877331,36,1904.04082344
p_177275,-122.641761,38.222915,37,2017.88565865
p_177275,-122.6425295251,38.2230994287,38,2088.22706734
p_177275,-122.6426716822,38.2231183931,39,2100.85188788
p_177275,-122.6429659068,38.2231143931,40,2126.61968659
p_177275,-122.64315,38.223106,41,2142.76683827
p_177275,-122.643542,38.223103,42,2177.09420728
p_177275,-122.64544,38.223112,43,2343.29689849
p_177275,-122.645563,38.223118,44,2354.08804956
p_177275,-122.645507,38.223203,45,2364.72131744
p_177275,-122.644985,38.224046,46,2468.86222492
p_177275,-122.644939,38.224126,47,2478.61311981
p_177275,-122.644672,38.224587,48,2534.87245785
p_177275,-122.644439,38.224943,49,2579.34481501
p_177275,-122.644223,38.225284,50,2621.65845658
p_177275,-122.644118,38.225451,51,2642.35040449
p_177275,-122.643879,38.225849,52,2691.23477013
p_177275,-122.643369,38.226663,53,2792.02250532
p_177275,-122.643329,38.226722,54,2799.44929426
p_177275,-122.643404,38.226755,55,2806.96890640
p_177275,-122.644949,38.227324,56,2956.26812917
p_177275,-122.64503,38.227354,57,2964.10339189
p_177275,-122.645148,38.227396,58,2975.43863959
p_177275,-122.645734,38.227604,59,3031.70427417
p_177275,-122.645973,38.227759,60,3058.79580397
p_177275,-122.646406,38.228246,61,3124.82327872
p_177275,-122.647125,38.228809,62,3213.52937603
p_177275,-122.647196,38.228859,63,3221.86304404
p_177275,-122.647249,38.228902,64,3228.52015831
p_177275,-122.647997,38.229505,65,3322.16584071
p_177275,-122.648065,38.229543,66,3329.46250021
p_177275,-122.648121,38.229602,67,3337.64368897
p_177275,-122.649299,38.230496,68,3480.77274913
p_177275,-122.649882,38.230994,69,3556.01464686
p_177275,-122.650245,38.230863,70,3590.96603372
p_177275,-122.65033,38.230833,71,3599.11936614
p_177275,-122.650425,38.230802,72,3608.12089414
p_177275,-122.652482,38.23013,73,3803.06108473
p_177275,-122.65255,38.230104,74,3809.67757907
p_177275,-122.652622,38.230065,75,3817.32496756
p_177275,-122.652706,38.230049,76,3824.89118059
p_177275,-122.652784,38.230018,77,3832.53855984
p_177275,-122.653282,38.229834,78,3880.68857468
p_177275,-122.653776,38.22968,79,3927.19745342
p_177275,-122.653969,38.229624,80,3945.20312222
p_177275,-122.654141,38.229619,81,3960.27330193
p_177275,-122.654631,38.229688,82,4003.85492880
p_177275,-122.655144,38.229794,83,4050.28755395
p_177275,-122.655841,38.229943,84,4113.51662548
p_177275,-122.656509,38.230139,85,4175.92027623
p_177275,-122.657657,38.230563,86,4286.90860517
p_177275,-122.657997,38.230701,87,4320.38776433
p_177275,-122.658242,38.230788,88,4343.91263598
p_177275,-122.658488,38.230821,89,4365.76078473
p_177275,-122.65849,38.230875,90,4371.75738797
p_177275,-122.658547,38.23225,91,4524.46514686
p_177275,-122.658592,38.232544,92,4557.33638151
p_177275,-122.658592,38.23254,93,4557.78038504
p_177275,-122.65863,38.232788,94,4585.50892970
p_177275,-122.658836,38.2332,95,4634.66938099
p_177275,-122.658866,38.233329,96,4649.22740714
p_177275,-122.658882,38.2345,97,4779.21701839
p_177275,-122.658935,38.234622,98,4793.53207207
p_177275,-122.658187,38.234607,99,4859.04205578
p_177275,-122.658134,38.234603,100,4863.70350099
p_177275,-122.658129,38.234607,101,4864.32701739
p_177275,-122.657855,38.234594,102,4888.35960377
p_177275,-122.655957,38.234538,103,5054.64944137
p_177275,-122.653872,38.234462,104,5237.39026467
p_177275,-122.653723,38.234457,105,5250.44732632
p_177275,-122.653568,38.234453,106,5264.02516199
p_177275,-122.653289,38.234445,107,5288.46833317
p_177275,-122.652497,38.234422,108,5357.85659269
p_177275,-122.651607,38.234382,109,5435.90440662
p_177275,-122.651063,38.234367,110,5483.56189096
p_177275,-122.650191,38.234331,111,5560.01193274
p_177275,-122.649273,38.234308,112,5640.42543928
p_177275,-122.648874,38.2343,113,5675.37008066
p_177275,-122.648136,38.234268,114,5740.08123516
p_177275,-122.646811,38.234225,115,5856.18623772
p_177275,-122.646147,38.23426,116,5914.45066535
p_177275,-122.645998,38.234267,117,5927.51908076
p_177275,-122.645869,38.234274,118,5938.84002522
p_177275,-122.645378,38.234391,119,5983.74710590
p_177275,-122.644905,38.234544,120,6028.50637019
p_177275,-122.644814,38.234573,121,6037.09932490
p_177275,-122.644704,38.234607,122,6047.44311193
p_177275,-122.64433,38.234727,123,6082.79307981
p_177275,-122.644002,38.23484,124,6114.12984849
p_177275,-122.643895,38.234875,125,6124.27151083
p_177275,-122.643792,38.234909,126,6134.04720705
p_177275,-122.643079,38.23513,127,6201.11847947
p_177275,-122.64297,38.235163,128,6211.34043204
p_177275,-122.642931,38.235088,129,6220.33852066
p_177275,-122.642918,38.235066,130,6223.03275323
p_177275,-122.642585,38.234411,131,6301.36603753
p_177275,-122.642407,38.234073,132,6341.99231547
p_177276,-122.6424095152,38.2340191649,1,0.00000000
p_177276,-122.6421286392,38.2334543861,2,67.34166301
p_177276,-122.640292082,38.2340525913,3,241.30855412
p_177276,-122.641166,38.23574,4,443.63745420
p_177276,-122.641479,38.236251,5,506.63160919
p_177276,-122.6416853214,38.2365356464,6,543.02658814
p_177276,-122.6416880036,38.2365314328,7,543.54993716
p_177276,-122.642227,38.237346,8,645.54080675
p_177276,-122.642845,38.238517,9,786.33380856
p_177276,-122.643035,38.239025,10,845.12454692
p_177276,-122.643165,38.239513,11,900.47572783
p_177276,-122.64318,38.239574,12,907.37295528
p_177276,-122.643234,38.239761,13,928.66168390
p_177276,-122.643295,38.240016,14,957.46630775
p_177276,-122.643493,38.240715,15,1036.96869205
p_177276,-122.643875,38.241966,16,1179.80108299
p_177276,-122.644149,38.242946,17,1291.19531785
p_177276,-122.644172,38.243007,18,1298.25940776
p_177276,-122.644233,38.24319,19,1319.26279073
p_177276,-122.64479,38.244995,20,1525.46770657
p_177276,-122.645225,38.246589,21,1706.45474579
p_177276,-122.645309,38.246887,22,1740.34051591
p_177276,-122.645584,38.247882,23,1853.37963245
p_177276,-122.645996,38.248874,24,1969.24837237
p_177276,-122.646018,38.249065,25,1990.53688166
p_177276,-122.646301,38.249492,26,2044.01759398
p_177276,-122.647682,38.251415,27,2289.32530227
p_177276,-122.648574,38.252365,28,2420.53543097
p_177276,-122.649879,38.253665,29,2604.57522117
p_177276,-122.650894,38.254726,30,2752.09849310
p_177276,-122.651062,38.254882,31,2774.81583618
p_177276,-122.65142,38.255146,32,2817.71823378
p_177276,-122.651535,38.255256,33,2833.54240883
p_177276,-122.651809,38.255455,34,2866.14748868
p_177276,-122.653587,38.256729,35,3076.42455238
p_177276,-122.654052,38.257038,36,3129.64932068
p_177276,-122.654609,38.257457,37,3197.02756582
p_177276,-122.654777,38.257369,38,3214.68053907
p_177276,-122.653991,38.256816,39,3306.87957267
p_177276,-122.653747,38.256607,40,3338.41199671
p_177276,-122.653366,38.256271,41,3388.44266335
p_177276,-122.652938,38.255874,42,3446.28113139
p_177276,-122.651809,38.255176,43,3571.85157855
p_177276,-122.651695,38.255092,44,3585.50814227
p_177276,-122.65158,38.255008,45,3599.22879599
p_177276,-122.651481,38.254962,46,3609.28652339
p_177276,-122.651222,38.254802,47,3638.08475089
p_177276,-122.651168,38.254768,48,3644.13315385
p_177276,-122.650787,38.254409,49,3696.09543756
p_177276,-122.650421,38.25402,50,3749.86100122
p_177276,-122.649978,38.253593,51,3811.09866261
p_177276,-122.649024,38.252582,52,3950.97952434
p_177276,-122.648025,38.251602,53,4090.54923924
p_177276,-122.647781,38.251323,54,4128.16909022
p_177276,-122.647224,38.250511,55,4230.64376078
p_177276,-122.646179,38.249038,56,4417.99656921
p_177276,-122.645996,38.248874,57,4442.24520440
p_177276,-122.645584,38.247882,58,4558.11394432
p_177276,-122.645362,38.247093,59,4647.82396286
p_177276,-122.645225,38.246589,60,4705.03950830
p_177276,-122.64479,38.244995,61,4886.02654752
p_177276,-122.644653,38.244556,62,4936.21014765
p_177276,-122.644233,38.24319,63,5092.23168567
p_177276,-122.644149,38.242946,64,5120.29645769
p_177276,-122.643905,38.24208,65,5218.76803129
p_177276,-122.643875,38.241966,66,5231.69181480
p_177276,-122.643493,38.240715,67,5374.52420574
p_177276,-122.643295,38.240016,68,5454.02659004
p_177276,-122.643234,38.239761,69,5482.83121389
p_177276,-122.643165,38.239513,70,5511.01444116
p_177276,-122.643142,38.239429,71,5520.55346552
p_177276,-122.643035,38.239025,72,5566.36580240
p_177276,-122.642845,38.238517,73,5625.15654076
p_177276,-122.642227,38.237346,74,5765.94954257
p_177276,-122.6416249717,38.2364218805,75,5881.27653593
p_177276,-122.6416303361,38.2364229338,76,5881.76052599
p_177276,-122.6414964344,38.2362436263,77,5904.85971308
p_177276,-122.641166,38.23574,78,5967.80466412
p_177276,-122.641601,38.235599,79,6008.97976693
p_177276,-122.642051,38.235446,80,6051.88220200
p_177276,-122.642509,38.235305,81,6094.92678103
p_177276,-122.642959,38.235164,82,6137.31972776
p_177276,-122.6424256085,38.2340634087,83,6268.10783186
p_177278,-122.6424095152,38.2340191649,1,0.00000000
p_177278,-122.6421286392,38.2334543861,2,67.34166301
p_177278,-122.640292082,38.2340525913,3,241.30855412
p_177278,-122.641166,38.23574,4,443.63745420
p_177278,-122.641479,38.236251,5,506.63160919
p_177278,-122.6416853214,38.2365356464,6,543.02658814
p_177278,-122.6416880036,38.2365314328,7,543.54993716
p_177278,-122.642227,38.237346,8,645.54080675
p_177278,-122.642845,38.238517,9,786.33380856
p_177278,-122.643035,38.239025,10,845.12454692
p_177278,-122.643165,38.239513,11,900.47572783
p_177278,-122.64318,38.239574,12,907.37295528
p_177278,-122.643234,38.239761,13,928.66168390
p_177278,-122.643295,38.240016,14,957.46630775
p_177278,-122.643493,38.240715,15,1036.96869205
p_177278,-122.643875,38.241966,16,1179.80108299
p_177278,-122.644149,38.242946,17,1291.19531785
p_177278,-122.644172,38.243007,18,1298.25940776
p_177278,-122.644233,38.24319,19,1319.26279073
p_177278,-122.64479,38.244995,20,1525.46770657
p_177278,-122.645225,38.246589,21,1706.45474579
p_177278,-122.645309,38.246887,22,1740.34051591
p_177278,-122.645584,38.247882,23,1853.37963245
p_177278,-122.645996,38.248874,24,1969.24837237
p_177278,-122.646018,38.249065,25,1990.53688166
p_177278,-122.646301,38.249492,26,2044.01759398
p_177278,-122.647682,38.251415,27,2289.32530227
p_177278,-122.648574,38.252365,28,2420.53543097
p_177278,-122.649879,38.253665,29,2604.57522117
p_177278,-122.650894,38.254726,30,2752.09849310
p_177278,-122.651062,38.254882,31,2774.81583618
p_177278,-122.65142,38.255146,32,2817.71823378
p_177278,-122.651535,38.255256,33,2833.54240883
p_177278,-122.651809,38.255455,34,2866.14748868
p_177278,-122.653587,38.256729,35,3076.42455238
p_177278,-122.654052,38.257038,36,3129.64932068
p_177278,-122.654609,38.257457,37,3197.02756582
p_177278,-122.654777,38.257369,38,3214.68053907
p_177278,-122.653991,38.256816,39,3306.87957267
p_177278,-122.653747,38.256607,40,3338.41199671
p_177285,-122.63953,38.27347,1,0.00000000
p_177285,-122.64058,38.27232,2,157.28056457
p_177285,-122.64088,38.27247,3,188.36748884
p_177285,-122.64148,38.27278,4,251.14272650
p_177285,-122.64243,38.27171,5,396.11707637
p_177285,-122.64261,38.27159,6,416.74551509
p_177285,-122.64295,38.27146,7,449.81283696
p_177285,-122.64335,38.27144,8,484.88625453
p_177285,-122.64361,38.27144,9,507.63826399
p_177285,-122.6438,38.27141,10,524.59493790
p_177285,-122.64405,38.27132,11,548.64497231
p_177285,-122.64424,38.27123,12,568.04197492
p_177285,-122.6444,38.271,13,597.15960220
p_177285,-122.64451,38.27088,14,613.59388978
p_177285,-122.64407,38.27062,15,661.71315431
p_177285,-122.6438,38.27041,16,694.90389356
p_177285,-122.64359,38.2701,17,733.91406425
p_177285,-122.64348,38.26976,18,772.86286720
p_177285,-122.64339,38.26918,19,837.72373735
p_177285,-122.64329,38.2689,20,870.01266515
p_177285,-122.6428578794,38.2689649898,21,908.50980899
p_177285,-122.642755,38.268748,22,934.22362586
p_177285,-122.642652,38.268378,23,976.27167424
p_177285,-122.642584,38.268303,24,986.50492094
p_177285,-122.642214,38.268087,25,1026.79491721
p_177285,-122.642412,38.267791,26,1063.94036670
p_177285,-122.642807,38.267973,27,1103.97817686
p_177285,-122.642953,38.26802,28,1117.77900012
p_177285,-122.643151,38.268085,29,1136.54850265
p_177285,-122.643142,38.268189,30,1148.11950070
p_177285,-122.643159,38.268391,31,1170.59111502
p_177285,-122.643288,38.268903,32,1228.53425358
p_177285,-122.642361,38.269038,33,1311.02911536
p_177285,-122.641906,38.269058,34,1350.90827924
p_177285,-122.641262,38.268977,35,1407.97784059
p_177285,-122.640593,38.268735,36,1472.39115136
p_177285,-122.640325,38.268582,37,1501.34753292
p_177285,-122.639314,38.268007,38,1610.44114735
p_177285,-122.638028,38.26729,39,1748.28053404
p_177285,-122.637743,38.267121,40,1779.48903995
p_177285,-122.637532,38.267012,41,1801.56515531
p_177285,-122.637105,38.266769,42,1847.65137938
p_177285,-122.635494,38.26585,43,2021.67107526
p_177285,-122.635146,38.265639,44,2060.09072301
p_177285,-122.634451,38.265218,45,2136.79319284
p_177285,-122.633323,38.264541,46,2260.85925484
p_177285,-122.632921,38.264325,47,2303.43390671
p_177285,-122.632112,38.26389,48,2389.13260342
p_177285,-122.631888,38.26377,49,2412.83355637
p_177285,-122.629553,38.262517,50,2660.02793763
p_177285,-122.629101,38.26225,51,2709.45709990
p_177285,-122.628196,38.261716,52,2808.38582564
p_177285,-122.626739,38.260897,53,2964.99077558
p_177285,-122.626428,38.260723,54,2998.36602116
p_177285,-122.625454,38.260178,55,3102.89597487
p_177285,-122.624703,38.259758,56,3183.47968022
p_177285,-122.623396,38.259016,57,3324.43742145
p_177285,-122.623097,38.258841,58,3357.02840555
p_177285,-122.6231,38.25884,59,3357.31347316
p_177285,-122.622,38.2582,60,3476.96207815
p_177285,-122.62134,38.2578,61,3549.82008793
