route_id,direction_id,direction
388,0,West
388,1,East
201,0,West
201,1,East
379,0,East
379,1,West
390,0,West
390,1,East
387,0,West
387,1,East
300,0,West
300,1,East
393,0,East
393,1,West
394,0,West
394,1,East
383,0,East
383,1,West
391,0,East
391,1,West
395,0,Loop
389,0,Loop
200,0,West
200,1,East
392,0,East
392,1,West
385,0,West
385,1,East
380,0,West
380,1,East
381,0,West
381,1,East
384,0,West
384,1,East
396,0,East
396,1,West
