route_id,direction_id,direction
974,0,West
974,1,East
975,0,North
975,1,South
11128,0,South
11128,1,North
11144,0,West
11144,1,East
973,0,South
973,1,North
980,0,South
980,1,North
3204,0,South
976,0,West
976,1,East
977,0,East
977,1,West
979,0,North
979,1,South
3205,0,North
3202,0,South
978,0,East
978,1,West
